SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,SEASON
22023,1629029,0022300457,"Jan 01, 2024",DAL @ UTA,L,34,6,20,0.3,3,13,0.231,4,6,0.667,0,6,6,14,1,0,4,1,19,-17,1,Luka Dončić,2023-24
22023,1629029,0022300444,"Dec 30, 2023",DAL @ GSW,W,38,14,29,0.483,5,13,0.385,6,7,0.857,0,8,8,10,1,1,4,3,39,9,1,Luka Dončić,2023-24
22023,1629029,0022300420,"Dec 27, 2023",DAL vs. CLE,L,37,14,29,0.483,3,10,0.3,8,10,0.8,0,7,7,6,2,2,5,0,39,-9,1,Luka Dončić,2023-24
22023,1629029,0022300405,"Dec 25, 2023",DAL @ PHX,W,44,15,25,0.6,8,16,0.5,12,12,1.0,1,5,6,15,4,3,4,2,50,16,1,Luka Dončić,2023-24
22023,1629029,0022300398,"Dec 23, 2023",DAL vs. SAS,W,32,13,27,0.481,5,10,0.5,8,11,0.727,2,10,12,10,1,1,2,1,39,37,1,Luka Dončić,2023-24
22023,1629029,0022300372,"Dec 20, 2023",DAL vs. LAC,L,44,9,25,0.36,2,11,0.182,8,14,0.571,1,8,9,10,1,0,5,1,28,-4,1,Luka Dončić,2023-24
22023,1629029,0022300356,"Dec 18, 2023",DAL @ DEN,L,36,13,24,0.542,6,12,0.5,6,10,0.6,3,8,11,8,0,0,3,1,38,-29,1,Luka Dončić,2023-24
22023,1629029,0022300341,"Dec 16, 2023",DAL @ POR,W,37,15,28,0.536,4,12,0.333,6,6,1.0,2,10,12,10,1,0,4,3,40,-4,1,Luka Dončić,2023-24
22023,1629029,0022300321,"Dec 14, 2023",DAL vs. MIN,L,39,15,27,0.556,2,7,0.286,7,7,1.0,1,5,6,13,2,0,8,2,39,-12,1,Luka Dončić,2023-24
22023,1629029,0022300306,"Dec 12, 2023",DAL vs. LAL,W,43,12,28,0.429,3,10,0.3,6,6,1.0,0,6,6,17,1,0,4,0,33,10,1,Luka Dončić,2023-24
22023,1629029,0022300299,"Dec 11, 2023",DAL @ MEM,W,44,9,21,0.429,5,10,0.5,12,13,0.923,0,8,8,6,2,2,3,3,35,3,1,Luka Dončić,2023-24
22023,1629029,0022301226,"Dec 08, 2023",DAL @ POR,W,41,11,28,0.393,3,14,0.214,7,8,0.875,0,6,6,10,1,1,5,1,32,13,1,Luka Dončić,2023-24
22023,1629029,0022301213,"Dec 06, 2023",DAL vs. UTA,W,32,14,25,0.56,6,12,0.5,6,8,0.75,2,8,10,11,1,0,4,2,40,34,1,Luka Dončić,2023-24
22023,1629029,0022300287,"Dec 02, 2023",DAL vs. OKC,L,46,11,22,0.5,5,13,0.385,9,14,0.643,2,13,15,18,2,2,7,2,36,-7,1,Luka Dončić,2023-24
